Lotid,Exporter Clean,Initial Stock,Entry Date,Variety
24A0005623,Agrolatina,240,03/13/2025,AUTUMN CRISP
24A0005623,Agrolatina,1360,03/13/2025,AUTUMN CRISP
24A0026441,Agrolatina,1120,03/03/2025,TIMCO
24A0026441,Agrolatina,480,03/03/2025,TIMCO
24A0057740,Agrolatina,1280,02/24/2025,TIMCO
24A0057740,Agrolatina,320,02/24/2025,TIMCO
24A0066022,Agrolatina,1360,03/03/2025,TIMCO
24A0066022,Agrolatina,240,03/03/2025,TIMCO
24A0066887,Agrolatina,960,02/13/2025,SWEET GLOBE
24A0066887,Agrolatina,640,02/13/2025,SWEET GLOBE
24A0068302,Agrolatina,960,02/13/2025,SWEET GLOBE
24A0068302,Agrolatina,640,02/13/2025,SWEET GLOBE
24A0073464,Agrolatina,1280,01/16/2025,CANDY SNAP
24A0073464,Agrolatina,320,01/16/2025,CANDY SNAP
24A0081304,Agrolatina,1360,01/30/2025,SWEET GLOBE
24A0081304,Agrolatina,240,01/30/2025,SWEET GLOBE
24A0094976,Agrolatina,1200,01/01/2025,ALLISON
24A0094976,Agrolatina,400,01/01/2025,ALLISON
24A0102156,Agrolatina,640,03/03/2025,SWEET GLOBE
24A0102156,Agrolatina,960,03/03/2025,SWEET GLOBE
24A0115718,Agrolatina,880,02/03/2025,SWEET GLOBE
24A0115718,Agrolatina,720,02/03/2025,SWEET GLOBE
24A0128799,Agrolatina,320,12/26/2024,IVORY
24A0128799,Agrolatina,160,12/26/2024,IVORY
24A0128799,Agrolatina,80,12/26/2024,IVORY
24A0128799,Agrolatina,640,12/26/2024,SWEET GLOBE
24A0128799,Agrolatina,80,12/26/2024,SWEET GLOBE
24A0128799,Agrolatina,320,12/26/2024,SWEET GLOBE
24A0137996,Agrolatina,1520,01/28/2025,CANDY SNAP
24A0137996,Agrolatina,80,01/28/2025,CANDY SNAP
24A0141553,Agrolatina,960,12/23/2024,ALLISON
24A0141553,Agrolatina,640,12/23/2024,ALLISON
24A0141661,Agrolatina,960,02/24/2025,TIMCO
24A0141661,Agrolatina,640,02/24/2025,TIMCO
24A0148671,Agrolatina,1360,01/01/2025,CANDY SNAP
24A0148671,Agrolatina,240,01/01/2025,CANDY SNAP
24A0154930,Agrolatina,960,12/30/2024,ALLISON
24A0154930,Agrolatina,640,12/30/2024,ALLISON
24A0173313,Agrolatina,1440,03/03/2025,TIMCO
24A0173313,Agrolatina,160,03/03/2025,TIMCO
24A0207389,Agrolatina,1360,02/07/2025,SWEET GLOBE
24A0207389,Agrolatina,240,02/07/2025,SWEET GLOBE
24A0214937,Agrolatina,1520,02/03/2025,SWEET GLOBE
24A0214937,Agrolatina,80,02/03/2025,SWEET GLOBE
24A0217108,Agrolatina,1360,02/13/2025,SWEET GLOBE
24A0217108,Agrolatina,240,02/13/2025,SWEET GLOBE
24A0218526,Agrolatina,1520,02/20/2025,COTTON CANDY
24A0218526,Agrolatina,80,02/20/2025,COTTON CANDY
24A0224278,Agrolatina,480,02/24/2025,TIMCO
24A0224278,Agrolatina,1120,02/24/2025,TIMCO
24A0245408,Agrolatina,320,02/03/2025,CANDY DREAMS
24A0245408,Agrolatina,1280,02/03/2025,CANDY DREAMS
24A0284770,Agrolatina,1360,03/03/2025,TIMCO
24A0284770,Agrolatina,80,03/03/2025,TIMCO
24A0284770,Agrolatina,160,03/03/2025,TIMCO
24A0301570,Agrolatina,560,01/16/2025,IVORY
24A0301570,Agrolatina,80,01/16/2025,IVORY
24A0301570,Agrolatina,800,01/16/2025,SWEET GLOBE
24A0301570,Agrolatina,160,01/16/2025,SWEET GLOBE
24A0302220,Agrolatina,1440,02/27/2025,IVORY
24A0302220,Agrolatina,160,02/27/2025,IVORY
24A0317200,Agrolatina,400,02/03/2025,CANDY DREAMS
24A0317200,Agrolatina,1200,02/03/2025,CANDY DREAMS
24A0319537,Agrolatina,1600,03/10/2025,AUTUMN CRISP
24A0343560,Agrolatina,1120,12/26/2024,SWEET GLOBE
24A0343560,Agrolatina,80,12/26/2024,SWEET GLOBE
24A0343560,Agrolatina,400,12/26/2024,SWEET GLOBE
24A0350384,Agrolatina,1120,03/10/2025,TIMCO
24A0350384,Agrolatina,480,03/10/2025,TIMCO
24A0354570,Agrolatina,1440,01/28/2025,IVORY
24A0354570,Agrolatina,160,01/28/2025,IVORY
24A0358472,Agrolatina,640,03/03/2025,SWEET GLOBE
24A0358472,Agrolatina,960,03/03/2025,SWEET GLOBE
24A0377301,Agrolatina,880,02/13/2025,SWEET GLOBE
24A0377301,Agrolatina,720,02/13/2025,SWEET GLOBE
24A0377451,Agrolatina,1120,12/30/2024,SWEET GLOBE
24A0377451,Agrolatina,480,12/30/2024,SWEET GLOBE
24A0378334,Agrolatina,1520,03/03/2025,TIMCO
24A0378334,Agrolatina,80,03/03/2025,TIMCO
24A0379325,Agrolatina,1360,02/03/2025,SWEET GLOBE
24A0379325,Agrolatina,240,02/03/2025,SWEET GLOBE
24A0381446,Agrolatina,1600,12/30/2024,CANDY SNAP
24A0384785,Agrolatina,80,02/03/2025,IVORY
24A0384785,Agrolatina,1120,02/03/2025,SWEET GLOBE
24A0384785,Agrolatina,400,02/03/2025,SWEET GLOBE
24A0388780,Agrolatina,240,02/11/2025,AUTUMN CRISP
24A0388780,Agrolatina,1360,02/11/2025,AUTUMN CRISP
24A0398304,Agrolatina,1600,02/03/2025,SWEET GLOBE
24A0409179,Agrolatina,1440,01/11/2025,SWEET GLOBE
24A0409179,Agrolatina,160,01/11/2025,SWEET GLOBE
24A0424759,Agrolatina,720,02/24/2025,TIMCO
24A0424759,Agrolatina,880,02/24/2025,TIMCO
24A0438942,Agrolatina,1440,12/30/2024,SWEET GLOBE
24A0438942,Agrolatina,80,12/30/2024,SWEET GLOBE
24A0438942,Agrolatina,80,12/30/2024,SWEET GLOBE
24A0459101,Agrolatina,1530,03/03/2025,TIMCO
24A0459101,Agrolatina,170,03/03/2025,TIMCO
24A0466327,Agrolatina,1280,02/27/2025,IVORY
24A0466327,Agrolatina,320,02/27/2025,IVORY
24A0470672,Agrolatina,1520,02/27/2025,COTTON CANDY
24A0470672,Agrolatina,80,02/27/2025,COTTON CANDY
24A0489235,Agrolatina,1200,02/03/2025,SWEET GLOBE
24A0489235,Agrolatina,400,02/03/2025,SWEET GLOBE
24A0505892,Agrolatina,1040,02/13/2025,SWEET GLOBE
24A0505892,Agrolatina,560,02/13/2025,SWEET GLOBE
24A0512192,Agrolatina,800,03/03/2025,IVORY
24A0512192,Agrolatina,800,03/03/2025,IVORY
24A0512905,Agrolatina,720,02/13/2025,SWEET GLOBE
24A0512905,Agrolatina,880,02/13/2025,SWEET GLOBE
24A0516177,Agrolatina,1200,02/13/2025,SWEET GLOBE
24A0516177,Agrolatina,400,02/13/2025,SWEET GLOBE
24A0518420,Agrolatina,1040,01/16/2025,ALLISON
24A0518420,Agrolatina,560,01/16/2025,ALLISON
24A0525836,Agrolatina,1040,12/23/2024,SWEET GLOBE
24A0525836,Agrolatina,560,12/23/2024,SWEET GLOBE
24A0528347,Agrolatina,1200,02/13/2025,SWEET GLOBE
24A0528347,Agrolatina,400,02/13/2025,SWEET GLOBE
24A0531783,Agrolatina,480,01/16/2025,IVORY
24A0531783,Agrolatina,160,01/16/2025,IVORY
24A0531783,Agrolatina,880,01/16/2025,SWEET GLOBE
24A0531783,Agrolatina,80,01/16/2025,SWEET GLOBE
24A0534674,Agrolatina,800,02/20/2025,SWEET GLOBE
24A0534674,Agrolatina,800,02/20/2025,SWEET GLOBE
24A0557793,Agrolatina,1520,12/23/2024,CANDY SNAP
24A0557793,Agrolatina,80,12/23/2024,CANDY SNAP
24A0559081,Agrolatina,1520,12/30/2024,CANDY SNAP
24A0559081,Agrolatina,80,12/30/2024,CANDY SNAP
24A0567174,Agrolatina,1280,01/16/2025,ALLISON
24A0567174,Agrolatina,320,01/16/2025,ALLISON
24A0567549,Agrolatina,1520,12/07/2024,CANDY SNAP
24A0567549,Agrolatina,80,12/07/2024,CANDY SNAP
24A0573808,Agrolatina,1040,01/02/2025,CANDY SNAP
24A0573808,Agrolatina,560,01/02/2025,CANDY SNAP
24A0577721,Agrolatina,720,01/16/2025,IVORY
24A0577721,Agrolatina,80,01/16/2025,IVORY
24A0577721,Agrolatina,800,01/16/2025,SWEET GLOBE
24A0588536,Agrolatina,1120,02/20/2025,IVORY
24A0588536,Agrolatina,480,02/20/2025,IVORY
24A0591400,Agrolatina,80,03/13/2025,AUTUMN CRISP
24A0591400,Agrolatina,1520,03/13/2025,AUTUMN CRISP
24A0603517,Agrolatina,1520,01/28/2025,ALLISON
24A0603517,Agrolatina,80,01/28/2025,ALLISON
24A0608904,Agrolatina,400,02/24/2025,TIMCO
24A0608904,Agrolatina,1200,02/24/2025,TIMCO
24A0612226,Agrolatina,1280,01/30/2025,SWEET GLOBE
24A0612226,Agrolatina,320,01/30/2025,SWEET GLOBE
24A0620140,Agrolatina,1040,03/03/2025,IVORY
24A0620140,Agrolatina,560,03/03/2025,IVORY
24A0620469,Agrolatina,1440,03/03/2025,IVORY
24A0620469,Agrolatina,160,03/03/2025,IVORY
24A0642534,Agrolatina,1200,03/10/2025,TIMCO
24A0642534,Agrolatina,320,03/10/2025,TIMCO
24A0642534,Agrolatina,80,03/10/2025,TIMCO
24A1014323,Agrolatina,880,02/11/2025,SWEET GLOBE
24A1014323,Agrolatina,720,02/11/2025,SWEET GLOBE
24A1023879,Agrolatina,480,03/10/2025,AUTUMN CRISP
24A1023879,Agrolatina,80,03/10/2025,IVORY
24A1023879,Agrolatina,80,03/10/2025,IVORY
24A1023879,Agrolatina,320,03/10/2025,SWEET GLOBE
24A1023879,Agrolatina,640,03/10/2025,SWEET GLOBE
24A1101143,Agrolatina,960,02/17/2025,SWEET GLOBE
24A1101143,Agrolatina,640,02/17/2025,SWEET GLOBE
24A1101903,Agrolatina,1235,02/17/2025,IVORY
24A1101903,Agrolatina,380,02/17/2025,IVORY
24A1101903,Agrolatina,285,02/17/2025,IVORY
24A1165589,Agrolatina,285,02/13/2025,ALLISON
24A1165589,Agrolatina,1520,02/13/2025,TIMCO
24A1165589,Agrolatina,95,02/13/2025,TIMCO
24A1175740,Agrolatina,560,02/13/2025,CANDY DREAMS
24A1175740,Agrolatina,1040,02/13/2025,CANDY DREAMS
24A1185939,Agrolatina,640,02/24/2025,AUTUMN CRISP
24A1185939,Agrolatina,960,02/24/2025,AUTUMN CRISP
24A1186787,Agrolatina,1520,01/02/2025,CANDY SNAP
24A1186787,Agrolatina,80,01/02/2025,CANDY SNAP
24A1197625,Agrolatina,1520,01/18/2025,CANDY SNAP
24A1197625,Agrolatina,80,01/18/2025,CANDY SNAP
24A1202595,Agrolatina,560,02/27/2025,CANDY DREAMS
24A1202595,Agrolatina,1040,02/27/2025,CANDY DREAMS
24A1204679,Agrolatina,1520,01/13/2025,CANDY SNAP
24A1204679,Agrolatina,160,01/13/2025,CANDY SNAP
24A1205084,Agrolatina,960,01/19/2025,SWEET GLOBE
24A1205084,Agrolatina,640,01/19/2025,SWEET GLOBE
24A1205629,Agrolatina,1120,02/13/2025,SWEET GLOBE
24A1205629,Agrolatina,480,02/13/2025,SWEET GLOBE
24A1215479,Agrolatina,935,02/20/2025,SWEET GLOBE
24A1215479,Agrolatina,765,02/20/2025,SWEET GLOBE
24A1227124,Agrolatina,160,03/03/2025,ALLISON
24A1227124,Agrolatina,960,03/03/2025,ALLISON
24A1227124,Agrolatina,400,03/03/2025,TIMCO
24A1227124,Agrolatina,80,03/03/2025,TIMCO
24A1227464,Agrolatina,1520,01/16/2025,SWEET GLOBE
24A1227464,Agrolatina,80,01/16/2025,SWEET GLOBE
24A1230260,Agrolatina,1040,03/03/2025,SWEET GLOBE
24A1230260,Agrolatina,560,03/03/2025,SWEET GLOBE
24A1256100,Agrolatina,1440,01/30/2025,SWEET GLOBE
24A1256100,Agrolatina,160,01/30/2025,SWEET GLOBE
24A1259264,Agrolatina,1280,01/09/2025,SWEET GLOBE
24A1259264,Agrolatina,80,01/09/2025,SWEET GLOBE
24A1259264,Agrolatina,240,01/09/2025,SWEET GLOBE
24A1260619,Agrolatina,800,01/16/2025,ALLISON
24A1260619,Agrolatina,800,01/16/2025,ALLISON
24A1261723,Agrolatina,1440,01/16/2025,ALLISON
24A1261723,Agrolatina,160,01/16/2025,ALLISON
24A1262437,Agrolatina,1440,01/11/2025,CANDY SNAP
24A1262437,Agrolatina,160,01/11/2025,CANDY SNAP
24A1264868,Agrolatina,1040,03/04/2025,SWEET GLOBE
24A1264868,Agrolatina,560,03/04/2025,SWEET GLOBE
24A1269935,Agrolatina,1440,02/11/2025,TIMCO
24A1269935,Agrolatina,160,02/11/2025,TIMCO
24A1271722,Agrolatina,1440,03/09/2025,TIMCO
24A1271722,Agrolatina,160,03/09/2025,TIMCO
24A1272862,Agrolatina,1600,12/31/2024,CANDY SNAP
24A1274525,Agrolatina,1440,12/31/2024,CANDY SNAP
24A1274525,Agrolatina,160,12/31/2024,CANDY SNAP
24A1277967,Agrolatina,1440,02/03/2025,CANDY DREAMS
24A1277967,Agrolatina,80,02/03/2025,CANDY DREAMS
24A1277967,Agrolatina,80,02/03/2025,CANDY DREAMS
24A1284605,Agrolatina,1200,12/26/2024,SWEET GLOBE
24A1284605,Agrolatina,400,12/26/2024,SWEET GLOBE
24A1288088,Agrolatina,1360,03/03/2025,TIMCO
24A1288088,Agrolatina,240,03/03/2025,TIMCO
24A1291219,Agrolatina,80,01/02/2025,IVORY
24A1291219,Agrolatina,80,01/02/2025,IVORY
24A1291219,Agrolatina,1200,01/02/2025,SWEET GLOBE
24A1291219,Agrolatina,240,01/02/2025,SWEET GLOBE
24A1295560,Agrolatina,1280,12/26/2024,SWEET GLOBE
24A1295560,Agrolatina,80,12/26/2024,SWEET GLOBE
24A1295560,Agrolatina,240,12/26/2024,SWEET GLOBE
24A1299781,Agrolatina,665,02/27/2025,COTTON CANDY
24A1299781,Agrolatina,1235,02/27/2025,COTTON CANDY
24A1317083,Agrolatina,1440,01/02/2025,CANDY SNAP
24A1317083,Agrolatina,160,01/02/2025,CANDY SNAP
24A1317592,Agrolatina,1120,12/23/2024,SWEET GLOBE
24A1317592,Agrolatina,480,12/23/2024,SWEET GLOBE
24A1317910,Agrolatina,1280,01/16/2025,SWEET GLOBE
24A1317910,Agrolatina,320,01/16/2025,SWEET GLOBE
24A1318876,Agrolatina,1600,12/23/2024,CANDY SNAP
24A1322157,Agrolatina,1280,02/17/2025,IVORY
24A1322157,Agrolatina,320,02/17/2025,IVORY
24A1330146,Agrolatina,1520,12/30/2024,SWEET GLOBE
24A1330146,Agrolatina,80,12/30/2024,SWEET GLOBE
24A1330316,Agrolatina,1360,01/27/2025,SWEET GLOBE
24A1330316,Agrolatina,240,01/27/2025,SWEET GLOBE
24A1333803,Agrolatina,1200,02/17/2025,IVORY
24A1333803,Agrolatina,400,02/17/2025,IVORY
24A1333839,Agrolatina,1280,01/02/2025,CANDY SNAP
24A1333839,Agrolatina,320,01/02/2025,CANDY SNAP
24A1334435,Agrolatina,1520,01/03/2025,SWEET GLOBE
24A1334435,Agrolatina,80,01/03/2025,SWEET GLOBE
24A1338240,Agrolatina,1120,12/23/2024,SWEET GLOBE
24A1338240,Agrolatina,80,12/23/2024,SWEET GLOBE
24A1338240,Agrolatina,400,12/23/2024,SWEET GLOBE
24A1339971,Agrolatina,800,02/27/2025,SWEET GLOBE
24A1339971,Agrolatina,80,02/27/2025,SWEET GLOBE
24A1339971,Agrolatina,720,02/27/2025,SWEET GLOBE
24A1355967,Agrolatina,1600,12/30/2024,CANDY SNAP
24A1357208,Agrolatina,595,02/27/2025,SWEET GLOBE
24A1357208,Agrolatina,1105,02/27/2025,SWEET GLOBE
24A1362884,Agrolatina,1600,12/26/2024,CANDY SNAP
24A1364569,Agrolatina,560,02/04/2025,AUTUMN CRISP
24A1364569,Agrolatina,1040,02/04/2025,AUTUMN CRISP
24A1375583,Agrolatina,1600,01/16/2025,ALLISON
24A1392169,Agrolatina,1520,12/30/2024,CANDY SNAP
24A1392169,Agrolatina,80,12/30/2024,CANDY SNAP
24A1392597,Agrolatina,640,03/04/2025,CANDY DREAMS
24A1392597,Agrolatina,960,03/04/2025,CANDY DREAMS
24A1396925,Agrolatina,1280,03/09/2025,TIMCO
24A1396925,Agrolatina,320,03/09/2025,TIMCO
24A1404487,Agrolatina,1200,02/10/2025,SWEET FAVORS
24A1404487,Agrolatina,400,02/10/2025,SWEET FAVORS
24A1404526,Agrolatina,950,02/27/2025,COTTON CANDY
24A1404526,Agrolatina,950,02/27/2025,COTTON CANDY
24A1405586,Agrolatina,1600,03/09/2025,TIMCO
24A1409128,Agrolatina,560,03/04/2025,AUTUMN CRISP
24A1409128,Agrolatina,1040,03/04/2025,AUTUMN CRISP
24A1409581,Agrolatina,720,03/04/2025,TIMCO
24A1409581,Agrolatina,880,03/04/2025,TIMCO
24A1410005,Agrolatina,1280,02/05/2025,SWEET GLOBE
24A1410005,Agrolatina,320,02/05/2025,SWEET GLOBE
24A1413175,Agrolatina,160,03/10/2025,AUTUMN CRISP
24A1413175,Agrolatina,1440,03/10/2025,AUTUMN CRISP
24A1413908,Agrolatina,1120,02/27/2025,COTTON CANDY
24A1413908,Agrolatina,480,02/27/2025,COTTON CANDY
24A1417781,Agrolatina,1360,12/30/2024,CANDY SNAP
24A1417781,Agrolatina,240,12/30/2024,CANDY SNAP
24A1422433,Agrolatina,240,01/27/2025,ALLISON
24A1422433,Agrolatina,240,01/27/2025,ALLISON
24A1422433,Agrolatina,400,01/27/2025,CANDY DREAMS
24A1422433,Agrolatina,240,01/27/2025,CANDY DREAMS
24A1422433,Agrolatina,80,01/27/2025,CANDY SNAP
24A1422433,Agrolatina,400,01/27/2025,CANDY SNAP
24A1423023,Agrolatina,1120,03/04/2025,IVORY
24A1423023,Agrolatina,160,03/04/2025,IVORY
24A1423023,Agrolatina,320,03/04/2025,IVORY
24A1429269,Agrolatina,1040,02/10/2025,TIMCO
24A1429269,Agrolatina,560,02/10/2025,TIMCO
24A1429632,Agrolatina,1360,12/26/2024,CANDY SNAP
24A1429632,Agrolatina,240,12/26/2024,CANDY SNAP
24A1430439,Agrolatina,1200,01/03/2025,SWEET GLOBE
24A1430439,Agrolatina,160,01/03/2025,SWEET GLOBE
24A1430439,Agrolatina,240,01/03/2025,SWEET GLOBE
24A1433546,Agrolatina,800,02/11/2025,SWEET GLOBE
24A1433546,Agrolatina,800,02/11/2025,SWEET GLOBE
24A1434455,Agrolatina,1280,01/03/2025,SWEET GLOBE
24A1434455,Agrolatina,80,01/03/2025,SWEET GLOBE
24A1434455,Agrolatina,240,01/03/2025,SWEET GLOBE
24A1434706,Agrolatina,240,02/06/2025,SWEET GLOBE
24A1434706,Agrolatina,1360,02/06/2025,SWEET GLOBE
24A1435255,Agrolatina,960,01/02/2025,ALLISON
24A1435255,Agrolatina,640,01/02/2025,ALLISON
24A1453434,Agrolatina,1120,03/04/2025,IVORY
24A1453434,Agrolatina,480,03/04/2025,IVORY
24A1462400,Agrolatina,1200,03/04/2025,IVORY
24A1462400,Agrolatina,400,03/04/2025,IVORY
24A1464399,Agrolatina,1360,02/17/2025,IVORY
24A1464399,Agrolatina,80,02/17/2025,IVORY
24A1464399,Agrolatina,160,02/17/2025,IVORY
24A1473132,Agrolatina,1440,03/07/2025,TIMCO
24A1473132,Agrolatina,160,03/07/2025,TIMCO
24A1473976,Agrolatina,1200,01/13/2025,CANDY SNAP
24A1473976,Agrolatina,400,01/13/2025,CANDY SNAP
24A1476764,Agrolatina,1360,01/18/2025,ALLISON
24A1476764,Agrolatina,240,01/18/2025,ALLISON
24A1561038,Agrolatina,560,03/07/2025,AUTUMN CRISP
24A1561038,Agrolatina,1040,03/07/2025,AUTUMN CRISP
24A1569208,Agrolatina,1520,03/10/2025,TIMCO
24A1569208,Agrolatina,80,03/10/2025,TIMCO
24A1569661,Agrolatina,1600,01/13/2025,SWEET GLOBE
24A1583227,Agrolatina,1440,01/21/2025,ALLISON
24A1583227,Agrolatina,160,01/21/2025,ALLISON
24A1593586,Agrolatina,480,01/20/2025,AUTUMN CRISP
24A1593586,Agrolatina,1120,01/20/2025,AUTUMN CRISP
24A1600522,Agrolatina,1440,01/13/2025,SWEET GLOBE
24A1600522,Agrolatina,80,01/13/2025,SWEET GLOBE
24A1600522,Agrolatina,80,01/13/2025,SWEET GLOBE
24A1600841,Agrolatina,1235,02/12/2025,SWEET GLOBE
24A1600841,Agrolatina,665,02/12/2025,SWEET GLOBE
24A1600986,Agrolatina,400,03/03/2025,AUTUMN CRISP
24A1600986,Agrolatina,1200,03/03/2025,AUTUMN CRISP
24A1601030,Agrolatina,1360,01/13/2025,CANDY SNAP
24A1601030,Agrolatina,240,01/13/2025,CANDY SNAP
24A1601175,Agrolatina,1520,03/10/2025,TIMCO
24A1601175,Agrolatina,80,03/10/2025,TIMCO
24A1601180,Agrolatina,1040,02/10/2025,ALLISON
24A1601180,Agrolatina,560,02/10/2025,ALLISON
24A1601220,Agrolatina,160,02/12/2025,AUTUMN CRISP
24A1601220,Agrolatina,800,02/12/2025,AUTUMN CRISP
24A1601220,Agrolatina,640,02/12/2025,AUTUMN CRISP
24A1601323,Agrolatina,800,12/30/2024,ALLISON
24A1601323,Agrolatina,800,12/30/2024,ALLISON
24A1601513,Agrolatina,1520,03/03/2025,TIMCO
24A1601513,Agrolatina,80,03/03/2025,TIMCO
24A1601534,Agrolatina,320,02/17/2025,AUTUMN CRISP
24A1601534,Agrolatina,1280,02/17/2025,AUTUMN CRISP
24A1601642,Agrolatina,1200,02/12/2025,COTTON CANDY
24A1601642,Agrolatina,400,02/12/2025,COTTON CANDY
24A1601730,Agrolatina,480,03/03/2025,AUTUMN CRISP
24A1601730,Agrolatina,1120,03/03/2025,AUTUMN CRISP
24A1601766,Agrolatina,960,02/10/2025,TIMCO
24A1601766,Agrolatina,160,02/10/2025,TIMCO
24A1601766,Agrolatina,480,02/10/2025,TIMCO
24A1601771,Agrolatina,1360,01/13/2025,IVORY
24A1601771,Agrolatina,80,01/13/2025,IVORY
24A1601771,Agrolatina,160,01/13/2025,IVORY
24A1601874,Agrolatina,1040,12/29/2024,IVORY
24A1601874,Agrolatina,560,12/29/2024,IVORY
24A1602187,Agrolatina,80,02/24/2025,AUTUMN CRISP
24A1602187,Agrolatina,1520,02/24/2025,AUTUMN CRISP
24A1602968,Agrolatina,960,02/17/2025,AUTUMN CRISP
24A1602968,Agrolatina,640,02/17/2025,AUTUMN CRISP
24A3003901,Agrolatina,960,02/13/2025,SWEET GLOBE
24A3003901,Agrolatina,640,02/13/2025,SWEET GLOBE
24A3017973,Agrolatina,1360,01/11/2025,SWEET GLOBE
24A3017973,Agrolatina,240,01/11/2025,SWEET GLOBE
24A3025095,Agrolatina,1120,02/20/2025,COTTON CANDY
24A3025095,Agrolatina,480,02/20/2025,COTTON CANDY
24A3031694,Agrolatina,1120,02/13/2025,SWEET GLOBE
24A3031694,Agrolatina,480,02/13/2025,SWEET GLOBE
24A3037497,Agrolatina,1440,01/16/2025,ALLISON
24A3037497,Agrolatina,160,01/16/2025,ALLISON
24A3046539,Agrolatina,1280,01/16/2025,ALLISON
24A3046539,Agrolatina,320,01/16/2025,ALLISON
24A3164110,Agrolatina,1440,01/16/2025,SWEET GLOBE
24A3164110,Agrolatina,160,01/16/2025,SWEET GLOBE
24A3185133,Agrolatina,1440,01/01/2025,SWEET GLOBE
24A3185133,Agrolatina,160,01/01/2025,SWEET GLOBE
24A3201635,Agrolatina,1360,03/03/2025,IVORY
24A3201635,Agrolatina,240,03/03/2025,IVORY
24A3203860,Agrolatina,1520,01/16/2025,ALLISON
24A3203860,Agrolatina,80,01/16/2025,ALLISON
24A3214653,Agrolatina,1280,02/03/2025,SWEET GLOBE
24A3214653,Agrolatina,320,02/03/2025,SWEET GLOBE
24A3214890,Agrolatina,1200,01/07/2025,SWEET GLOBE
24A3214890,Agrolatina,400,01/07/2025,SWEET GLOBE
24A3216893,Agrolatina,1120,03/03/2025,COTTON CANDY
24A3216893,Agrolatina,480,03/03/2025,COTTON CANDY
24A3222406,Agrolatina,1040,02/20/2025,IVORY
24A3222406,Agrolatina,320,02/20/2025,IVORY
24A3222406,Agrolatina,240,02/20/2025,IVORY
24A3223444,Agrolatina,240,03/13/2025,AUTUMN CRISP
24A3223444,Agrolatina,1360,03/13/2025,AUTUMN CRISP
24A3258862,Agrolatina,960,02/27/2025,SWEET GLOBE
24A3258862,Agrolatina,640,02/27/2025,SWEET GLOBE
24A3260833,Agrolatina,1520,12/30/2024,CANDY SNAP
24A3260833,Agrolatina,80,12/30/2024,CANDY SNAP
24A3261892,Agrolatina,1140,02/03/2025,SWEET GLOBE
24A3261892,Agrolatina,760,02/03/2025,SWEET GLOBE
24A3265748,Agrolatina,160,02/24/2025,TIMCO
24A3265748,Agrolatina,1440,02/24/2025,TIMCO
24A3279870,Agrolatina,1440,01/02/2025,CANDY SNAP
24A3279870,Agrolatina,160,01/02/2025,CANDY SNAP
24A3280660,Agrolatina,1600,01/11/2025,SWEET GLOBE
24A3281219,Agrolatina,1040,02/27/2025,SWEET GLOBE
24A3281219,Agrolatina,560,02/27/2025,SWEET GLOBE
24A3289164,Agrolatina,1200,01/30/2025,SWEET GLOBE
24A3289164,Agrolatina,400,01/30/2025,SWEET GLOBE
24A3291829,Agrolatina,1440,02/07/2025,SWEET GLOBE
24A3291829,Agrolatina,160,02/07/2025,SWEET GLOBE
24A3292229,Agrolatina,1280,03/03/2025,TIMCO
24A3292229,Agrolatina,320,03/03/2025,TIMCO
24A3323398,Agrolatina,1280,03/03/2025,TIMCO
24A3323398,Agrolatina,320,03/03/2025,TIMCO
24A3325220,Agrolatina,1360,02/27/2025,COTTON CANDY
24A3325220,Agrolatina,240,02/27/2025,COTTON CANDY
24A3327393,Agrolatina,1440,02/03/2025,SWEET GLOBE
24A3327393,Agrolatina,160,02/03/2025,SWEET GLOBE
24A3328888,Agrolatina,640,03/03/2025,SWEET GLOBE
24A3328888,Agrolatina,960,03/03/2025,SWEET GLOBE
24A3340409,Agrolatina,560,02/03/2025,ALLISON
24A3340409,Agrolatina,1040,02/03/2025,ALLISON
24A3383123,Agrolatina,720,02/20/2025,ALLISON
24A3383123,Agrolatina,880,02/20/2025,ALLISON
24A3383592,Agrolatina,1520,12/31/2024,CANDY SNAP
24A3383592,Agrolatina,80,12/31/2024,CANDY SNAP
24A3395989,Agrolatina,1360,02/27/2025,COTTON CANDY
24A3395989,Agrolatina,240,02/27/2025,COTTON CANDY
24A3418960,Agrolatina,1020,03/03/2025,TIMCO
24A3418960,Agrolatina,680,03/03/2025,TIMCO
24A3419015,Agrolatina,1200,02/20/2025,IVORY
24A3419015,Agrolatina,160,02/20/2025,IVORY
24A3419015,Agrolatina,240,02/20/2025,IVORY
24A3423078,Agrolatina,1280,03/03/2025,IVORY
24A3423078,Agrolatina,320,03/03/2025,IVORY
24A3427941,Agrolatina,1615,02/13/2025,SWEET GLOBE
24A3427941,Agrolatina,85,02/13/2025,SWEET GLOBE
24A3433517,Agrolatina,1520,01/28/2025,ALLISON
24A3433517,Agrolatina,80,01/28/2025,ALLISON
24A3438268,Agrolatina,1040,01/16/2025,ALLISON
24A3438268,Agrolatina,560,01/16/2025,ALLISON
24A3440012,Agrolatina,570,02/13/2025,SWEET FAVORS
24A3440012,Agrolatina,95,02/13/2025,SWEET FAVORS
24A3440012,Agrolatina,475,02/13/2025,SWEET GLOBE
24A3440012,Agrolatina,760,02/13/2025,SWEET GLOBE
24A3472112,Agrolatina,1520,01/09/2025,SWEET GLOBE
24A3472112,Agrolatina,80,01/09/2025,SWEET GLOBE
